MOST_SEVERE_INJURY,RD_NO,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
0,372692,-1,30,0,0,0,1,10,3,-1,0,0,0,0,-1,-1,1,17,18,1922,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.93985219,-87.6653721
0,371857,-1,30,0,0,0,1,10,2,2,0,0,0,0,1,-1,1,0,0,913,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,16,2,7,41.83977195,-87.64646751
0,371815,-1,30,1,-1,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,-1,2531,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,16,2,7,41.91341055,-87.7752141
0,404275,-1,30,1,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,22,22,431,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.72237591,-87.5754999
0,371869,-1,30,0,0,0,1,7,5,4,0,0,0,0,-1,-1,-1,0,-1,2533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,16,2,7,41.91547716,-87.74619315
0,374399,-1,30,2,12,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,18,2413,-1,-1,-1,1,2,1,2,0,0,0,0,0,2,0,16,2,7,41.99596361,-87.69241616
2,371846,-1,30,0,0,0,1,12,5,2,0,0,0,1,-1,-1,-1,16,-1,1131,-1,-1,-1,-1,-1,-1,2,8,0,0,8,0,0,0,16,2,7,41.87313133,-87.74061127
0,371845,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,1,0,0,2022,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.985403,-87.65633956
0,372098,-1,15,0,0,0,1,2,0,-1,0,0,0,0,-1,-1,-1,23,23,323,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,15,2,7,41.76024998,-87.60923869
0,388818,-1,30,0,0,0,1,0,5,-1,0,0,0,0,-1,-1,-1,0,-1,1214,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,15,2,7,41.88575779,-87.64145828
0,386280,-1,30,7,12,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,0,1621,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.99723149,-87.76681826
0,371965,-1,30,0,0,0,1,0,4,1,0,0,0,0,-1,-1,-1,20,20,633,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.72199187,-87.61470981
3,371871,-1,30,1,2,0,1,0,1,6,0,0,0,1,1,-1,-1,17,0,114,-1,-1,-1,-1,-1,-1,3,2,0,2,0,0,2,0,15,2,7,41.88808207,-87.62050117
0,371861,-1,30,0,0,0,1,10,5,2,0,0,0,0,-1,-1,1,14,-1,1731,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.93899382,-87.74269899
3,371794,-1,30,0,0,0,1,10,5,4,0,0,0,1,-1,-1,-1,16,-1,1011,-1,-1,-1,-1,-1,-1,3,1,0,1,0,0,3,0,15,2,7,41.86606151,-87.72522858
0,371792,-1,30,0,0,0,1,14,2,4,0,0,0,1,-1,-1,-1,17,17,821,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.81145154,-87.72357465
0,371783,-1,0,0,0,0,1,0,7,0,0,0,0,1,-1,1,-1,-1,-1,222,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,15,2,7,41.80977444,-87.59481131
0,380491,-1,30,1,2,0,1,10,2,2,0,0,0,0,-1,-1,-1,18,0,1225,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.86914817,-87.68152576
0,372037,-1,30,0,-1,0,1,14,1,-1,0,0,0,0,1,-1,-1,8,-1,632,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.74356181,-87.6244758
0,371818,-1,30,1,2,0,1,14,1,4,0,0,0,1,1,-1,-1,0,0,1233,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,2,7,41.86681996,-87.66623562
0,371804,-1,30,0,0,0,1,10,4,1,0,0,0,0,-1,-1,-1,0,0,132,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.85118706,-87.61911261
0,371788,-1,30,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,-1,1432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.92493395,-87.67652256
1,371777,-1,30,0,0,0,1,10,5,4,0,0,0,1,-1,-1,-1,18,18,1722,-1,-1,-1,-1,-1,-1,3,1,0,0,0,1,3,0,15,2,7,41.9679496,-87.74499119
2,371753,-1,30,2,0,0,1,8,6,1,0,0,0,1,-1,-1,-1,17,0,1632,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,15,2,7,41.95159677,-87.78662713
2,371750,-1,30,2,0,0,1,14,5,2,0,0,-1,1,1,-1,-1,0,-1,1722,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,15,2,7,41.9663393,-87.74530714
0,372629,-1,10,0,0,0,1,0,7,2,0,0,0,0,-1,1,-1,0,-1,821,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.80391119,-87.70400065
0,371999,-1,35,0,0,0,1,10,1,4,0,0,0,0,-1,-1,-1,18,16,833,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.76932066,-87.74186357
0,371842,-1,30,0,-1,0,1,10,2,-1,0,0,-1,0,-1,-1,-1,16,-1,1034,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.84622444,-87.68562729
0,371767,-1,30,0,0,0,1,10,2,-1,0,0,0,0,-1,-1,-1,16,-1,822,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.79339266,-87.71777551
0,371746,-1,30,0,0,0,1,0,12,-1,0,0,0,1,-1,-1,-1,17,-1,815,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,6,0,15,2,7,41.80010754,-87.73446827
0,371681,-1,30,0,0,0,1,7,2,-1,0,0,0,0,-1,-1,-1,22,-1,1434,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,2,7,41.91309667,-87.68144298
0,371820,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,1,-1,-1,911,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,2,7,41.82435631,-87.70459365
0,371711,-1,15,0,0,0,1,11,7,-1,0,0,0,0,-1,1,-1,20,-1,1925,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.94950485,-87.64873911
0,371704,-1,30,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,17,112,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.88310054,-87.63033121
0,381782,-1,10,0,0,0,1,2,0,-1,0,0,0,0,-1,-1,-1,11,28,1923,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,15,2,7,41.9492096,-87.65071765
0,371772,-1,30,0,0,0,1,14,6,-1,0,0,0,0,1,-1,-1,0,-1,331,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.7717389,-87.57638769
0,371758,-1,30,0,0,0,1,12,6,2,0,0,0,0,-1,-1,-1,7,0,122,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,2,7,41.88435994,-87.63382138
2,371754,-1,30,1,2,0,1,10,5,4,0,0,-1,1,1,-1,-1,18,-1,1533,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,3,0,15,2,7,41.88056088,-87.74542684
0,371717,-1,30,1,2,0,1,10,5,2,0,0,0,0,1,-1,-1,18,-1,2512,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.9183169,-87.78542577
0,372845,-1,0,12,12,12,1,5,12,-1,0,1,0,0,-1,-1,1,0,-1,1034,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,14,2,7,41.85010031,-87.6859143
0,371723,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,21,-1,2211,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.70606093,-87.70197651
0,371784,-1,30,0,0,0,1,10,2,-1,0,0,0,0,-1,-1,-1,18,18,413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.72562774,-87.57558
0,371715,-1,30,1,2,0,1,12,2,3,0,0,-1,0,1,-1,-1,0,-1,2012,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.9906873,-87.67248678
0,372397,-1,30,1,-1,0,1,10,2,2,0,0,0,0,-1,-1,-1,20,-1,2522,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,2,7,41.91699912,-87.74941492
2,371689,-1,30,0,0,0,1,14,5,-1,0,0,0,1,1,-1,-1,23,16,1114,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,14,2,7,41.88578167,-87.73332013
0,371642,-1,30,1,2,0,1,14,6,-1,0,0,0,0,1,-1,-1,23,21,1834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.89164124,-87.62323269
2,371721,-1,30,0,0,0,1,14,7,-1,0,0,0,1,-1,-1,-1,18,-1,924,-1,1,-1,-1,-1,-1,2,1,0,0,1,0,2,0,14,2,7,41.80861279,-87.68373208
0,371662,-1,20,2,2,0,1,0,5,1,0,0,0,0,-1,-1,-1,5,0,2412,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,42.00308949,-87.70227305
0,371835,-1,30,0,0,0,1,7,5,2,0,0,0,0,-1,-1,-1,33,11,1024,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,2,7,41.84454259,-87.71119476
2,371631,-1,30,0,-1,0,1,8,5,2,0,0,0,1,-1,-1,-1,-1,-1,1213,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,14,2,7,41.90316735,-87.67172897
0,373148,-1,30,-1,-1,0,1,7,6,-1,0,-1,-1,0,-1,-1,1,0,-1,2524,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,2,7,41.92594819,-87.73524317
1,371876,-1,30,0,0,0,1,9,6,1,0,0,0,1,-1,-1,1,0,0,621,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,1,0,14,2,7,41.75561841,-87.63671044
0,371778,-1,30,1,2,0,1,14,6,3,0,0,0,0,1,-1,-1,23,17,1834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.89160065,-87.62543311
0,372020,-1,30,0,0,0,1,0,7,-1,0,0,0,0,-1,-1,-1,20,-1,1223,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.88107056,-87.68523086
0,371605,-1,20,0,0,0,1,7,5,2,0,0,0,0,-1,-1,-1,-1,-1,734,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.76572085,-87.66005167
0,372617,-1,30,0,0,0,1,7,6,2,0,0,0,0,-1,-1,1,22,-1,112,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.88311522,-87.62517251
0,371931,-1,30,0,0,0,1,12,5,4,0,0,0,0,-1,-1,1,21,0,1231,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.87424715,-87.66674704
0,371639,-1,30,0,0,0,1,10,2,-1,0,0,-1,1,-1,-1,-1,18,-1,811,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,5,0,13,2,7,41.79568805,-87.80145967
0,371627,-1,30,0,0,0,1,10,6,1,0,0,0,0,-1,-1,-1,0,0,1215,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.89031769,-87.66534887
1,371595,-1,30,0,0,0,1,14,5,4,0,0,0,1,-1,-1,-1,17,0,531,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,4,0,13,2,7,41.68558118,-87.60820712
0,371682,-1,30,1,2,0,1,7,5,2,0,0,0,0,1,-1,1,0,0,1931,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.9326654,-87.68132174
0,373418,-1,30,1,2,0,1,10,5,-1,0,0,-1,0,-1,-1,1,11,-1,921,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.81962314,-87.70427601
0,371742,-1,30,1,2,0,1,12,5,6,0,0,0,0,1,-1,-1,0,0,1831,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.89156689,-87.63243343
1,371614,-1,30,0,0,0,1,10,2,2,0,0,-1,1,-1,-1,1,18,0,621,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,1,0,13,2,7,41.75076935,-87.64288577
0,371578,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,17,16,1634,1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,2,7,41.94160791,-87.74708897
0,371570,-1,15,0,0,0,1,7,0,1,0,0,0,0,-1,-1,-1,0,0,1423,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.90735938,-87.68945511
0,371535,-1,15,0,0,0,1,0,7,-1,0,0,0,0,-1,1,-1,0,-1,824,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,2,7,41.78696149,-87.70321962
0,371706,-1,30,1,2,0,1,12,5,4,0,0,0,0,1,-1,-1,0,-1,821,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.82257679,-87.70459757
0,371629,-1,30,1,2,0,1,12,6,2,0,0,0,0,-1,-1,-1,17,0,122,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.87824538,-87.63204487
0,374335,-1,5,0,0,-1,1,7,7,1,0,-1,0,0,-1,1,-1,20,-1,1223,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.88107532,-87.68492409
0,371573,-1,30,0,0,0,1,12,2,2,0,0,-1,0,-1,-1,-1,17,11,2022,-1,-1,-1,1,0,1,2,0,0,0,0,0,3,0,13,2,7,41.98535479,-87.65913613
0,371863,-1,30,0,0,0,1,7,6,1,0,0,-1,0,-1,-1,1,0,0,432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.70382162,-87.54119161
1,371597,-1,30,0,0,0,1,10,5,-1,0,0,0,1,-1,-1,-1,18,-1,1221,-1,-1,-1,-1,-1,-1,2,3,0,0,0,3,2,0,13,2,7,41.89048585,-87.68737427
0,371554,-1,10,0,0,0,1,7,7,0,0,0,0,0,-1,1,-1,20,0,814,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.79563741,-87.76212931
0,371623,-1,30,1,2,0,1,12,6,-1,0,0,0,0,-1,-1,-1,0,-1,121,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,2,7,41.88328163,-87.64277376
0,371569,-1,35,1,2,0,1,12,12,0,0,0,0,0,1,-1,-1,4,-1,1623,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,2,7,41.96902615,-87.76157001
0,371531,-1,25,0,0,0,1,10,5,2,0,0,0,0,-1,-1,1,18,0,1132,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,12,2,7,41.87163241,-87.7255195
0,371477,-1,30,1,3,0,1,7,5,2,0,0,0,1,-1,-1,-1,11,11,915,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,2,7,41.83069143,-87.64352503
0,371483,-1,30,0,0,0,1,10,5,4,2,0,0,0,-1,-1,-1,16,-1,1111,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,2,7,41.89545646,-87.72623054
0,371765,-1,30,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,1,-1,-1,822,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,2,7,41.78532272,-87.71139093
0,371529,-1,35,2,2,0,1,12,5,-1,0,0,0,0,-1,-1,-1,0,-1,1634,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,2,7,41.94063386,-87.75687618
0,371487,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,11,-1,1813,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,2,7,41.91777732,-87.6435043
0,371505,-1,30,1,2,0,1,14,2,2,0,0,0,0,1,-1,-1,17,-1,2234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,12,2,7,41.6845972,-87.66762359
2,371498,-1,30,1,2,0,1,0,2,0,0,0,0,1,1,-1,-1,6,16,1225,-1,-1,-1,-1,-1,-1,2,2,0,0,2,0,2,0,12,2,7,41.87626789,-87.67667677
0,371470,-1,30,1,2,0,1,0,3,-1,0,0,0,1,1,-1,-1,6,16,131,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,6,0,12,2,7,41.84829625,-87.62712359
0,376342,-1,15,0,0,-1,1,7,7,1,0,-1,-1,0,-1,-1,-1,0,0,1722,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,2,7,41.95465332,-87.72939271
0,371656,-1,30,2,2,0,1,7,2,2,0,0,0,0,-1,-1,-1,0,0,2033,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,2,7,41.9731613,-87.65783318
0,372956,-1,30,0,0,0,1,7,5,2,0,0,-1,0,-1,-1,-1,0,0,1421,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,2,7,41.91740594,-87.694543
0,371530,-1,30,0,0,0,1,12,6,2,0,0,0,0,-1,-1,-1,0,0,1212,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,2,7,41.89663975,-87.67570487
0,371493,-1,30,2,2,0,1,9,5,2,0,0,0,0,1,-1,-1,11,-1,1812,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,12,2,7,41.92538081,-87.64650244
0,371457,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,0,834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,2,7,41.74915355,-87.73150847
0,371451,-1,30,0,0,0,2,0,5,-1,0,0,0,0,1,-1,-1,33,17,2022,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,2,7,41.98676153,-87.65543234
0,371449,-1,30,0,0,0,1,10,3,-1,0,0,0,1,-1,-1,-1,18,16,1711,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,11,2,7,41.9971654,-87.74534642
0,373725,-1,30,1,2,0,1,10,6,-1,0,0,0,0,-1,-1,-1,16,-1,132,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,2,7,41.84848895,-87.62181684
2,371432,-1,20,0,0,0,1,8,0,-1,0,0,0,1,0,-1,1,17,-1,2431,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,11,2,7,42.00688604,-87.66066475
1,371429,-1,30,0,0,0,1,14,5,4,0,0,0,1,-1,-1,-1,23,0,1235,-1,-1,-1,-1,-1,-1,2,2,0,0,0,2,4,0,11,2,7,41.85751637,-87.63878341
0,382040,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,11,0,1933,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,2,7,41.93959364,-87.66813487
0,380290,-1,30,1,2,0,1,0,12,3,0,0,0,0,-1,-1,-1,6,6,1831,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,2,7,41.89241067,-87.63720268
0,371509,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,20,20,1831,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,2,7,41.89163106,-87.62821585
0,371463,1,0,0,0,0,1,7,7,0,0,0,-1,0,-1,1,-1,0,-1,1711,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,11,2,7,41.99228706,-87.71068615
0,371418,-1,30,0,0,0,1,10,6,-1,0,0,3,0,-1,-1,-1,18,-1,224,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,6,0,11,2,7,41.8042938,-87.61660734
0,371397,-1,15,0,0,0,1,10,7,-1,0,0,0,0,-1,1,-1,20,-1,1733,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,2,7,41.94650767,-87.70913031
0,371390,-1,30,1,2,0,1,10,5,4,0,0,0,0,-1,-1,-1,0,18,1033,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,2,7,41.84473394,-87.69536307
0,317764,-1,15,0,-1,0,1,2,0,1,0,-1,-1,0,-1,0,1,20,-1,1113,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,11,2,7,41.88605105,-87.7379963
0,371415,-1,30,0,0,0,1,10,6,3,0,0,0,0,-1,-1,-1,0,-1,123,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,11,2,7,41.87278061,-87.63077151
0,371409,-1,30,12,2,0,1,7,7,-1,0,0,0,0,-1,1,1,0,0,1834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,11,2,7,41.88968127,-87.62045361
0,371382,-1,0,0,0,0,1,7,5,4,0,0,0,0,-1,-1,-1,33,0,1822,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,0,11,2,7,41.89830689,-87.64315201
0,371427,1,30,0,0,0,1,7,-1,1,0,0,0,1,-1,-1,1,0,-1,614,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,10,2,7,41.74444918,-87.6643569
0,371348,-1,30,1,2,0,1,14,5,0,0,0,0,0,1,-1,-1,23,17,1613,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,10,2,7,41.98195128,-87.78777343
0,371371,-1,30,0,0,0,1,10,1,4,0,0,0,1,-1,-1,-1,18,16,1911,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,2,7,41.96549911,-87.68866019
0,371940,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,0,0,1933,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,10,2,7,41.93783409,-87.66355302
0,371459,1,25,0,0,-1,-1,7,5,-1,0,-1,-1,0,-1,-1,1,0,0,1812,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,10,2,7,41.92545848,-87.64156117
0,372421,-1,30,0,0,0,3,0,12,-1,0,0,0,0,-1,-1,-1,6,-1,1922,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,2,7,41.93987137,-87.66402039
0,371417,1,20,0,0,0,1,11,5,2,0,0,0,0,-1,-1,-1,22,0,1215,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,2,7,41.89347717,-87.66566288
0,371339,-1,25,2,0,0,1,7,6,-1,0,0,0,0,0,-1,-1,0,-1,2432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,10,2,7,42.00435699,-87.66585021
0,372231,-1,30,1,2,0,1,14,2,-1,0,0,0,0,-1,-1,-1,0,0,131,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,2,7,41.85421145,-87.62399649
0,371302,-1,30,0,0,0,1,7,6,-1,0,0,0,1,-1,-1,-1,0,-1,813,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,0,10,2,7,41.78332584,-87.73526009
0,371326,-1,30,1,2,0,1,10,1,3,0,0,0,1,-1,-1,-1,18,-1,2012,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,10,2,7,41.99051688,-87.68258356
0,371301,-1,30,0,0,0,1,7,12,2,2,0,0,0,-1,-1,-1,0,0,2515,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,2,7,41.91786924,-87.77069733
0,371291,-1,25,2,2,0,1,12,5,2,0,0,0,0,1,-1,1,22,22,915,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,2,7,41.83062118,-87.64763144
0,372328,-1,10,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,1,0,-1,1614,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,10,2,7,41.9845299,-87.8367282
0,371480,-1,30,0,0,0,1,10,6,2,0,0,0,0,-1,-1,-1,18,-1,1651,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,4,0,10,2,7,41.97620114,-87.90530913
0,371324,-1,30,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,17,0,1232,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,2,7,41.86958646,-87.65307699
0,371279,-1,30,0,0,0,1,10,2,4,0,0,0,0,-1,-1,-1,-1,-1,835,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,10,2,7,41.75553865,-87.68284563
0,371338,-1,0,0,0,0,1,7,7,-1,0,0,0,0,-1,1,-1,20,-1,1431,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,9,2,7,41.91852031,-87.68994466
0,371266,-1,20,0,0,0,1,12,2,-1,0,0,0,0,-1,-1,-1,17,22,1925,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,2,7,41.94316079,-87.64055682
2,371206,-1,30,0,0,0,1,8,6,2,0,0,0,1,-1,-1,-1,21,0,122,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,9,2,7,41.88584441,-87.63599878
2,371251,-1,30,1,2,0,1,0,12,-1,0,0,0,1,1,-1,-1,6,6,1431,-1,-1,-1,-1,-1,-1,2,2,0,0,2,0,0,0,9,2,7,41.91767733,-87.68746988
0,371420,-1,30,0,0,0,1,0,5,2,0,0,0,0,-1,-1,-1,21,0,611,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,2,7,41.75067183,-87.66359526
0,371245,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,33,20,131,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,9,2,7,41.8655389,-87.62425739
0,371209,-1,30,1,2,0,1,12,2,-1,0,0,0,0,-1,-1,-1,21,22,2012,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,2,7,41.97620513,-87.67477655
0,371220,-1,30,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,0,1814,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,9,2,7,41.92600504,-87.63130434
